table_id,table_row,source_line,section,cells_json,urls_json,typed_absences_json
2c-google-and-google-deepmind-comprehensive-chronology/1,10,254,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3"",""Exact provider-preferred name"":""**Gemini 3 Pro**"",""Kind"":""model"",""Native kind wording"":""\""Gemini 3 Pro Preview (Shut down)\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3-pro-preview`"",""Announcement"":""[Nov 18, 2025](https://ai.google.dev/gemini-api/docs/changelog) — \""Launched the first Gemini 3 series model\"""",""Release date"":""[November 18, 2025](https://ai.google.dev/gemini-api/docs/deprecations); card states \""Model release: November 2025\"" ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf))"",""GA"":""not_applicable (preview)"",""Deprecated"":""announced [Feb 26, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""Gemini 3 Pro Preview (`gemini-3-pro-preview`) will be shut down March 9, 2026\"""",""Shutdown / retirement"":""[March 9, 2026](https://ai.google.dev/gemini-api/docs/deprecations); \""The `gemini-3-pro-preview` now points to `gemini-3.1-pro-preview`\"" ([changelog](https://ai.google.dev/gemini-api/docs/changelog))"",""Surfaces & availability"":""Gemini App, Google Cloud / Vertex AI, Google AI Studio, Gemini API, Google AI Mode, Google Antigravity, NotebookLM ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf)); Gemini app rollout [2025.11.18](https://gemini.google/release-notes/), model-picker label \""Pro\"" from [2025.12.17](https://gemini.google/release-notes/)"",""Modalities (in → out)"":""text, image, audio, video (≤1M) → text (64K) ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf))"",""Knowledge cutoff (exact wording)"":""\""The knowledge cutoff date for Gemini 3 Pro was January 2025.\"" ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf))"",""Officially stated relations"":""base model of Gemini 3.1 Pro, Gemini 3 Flash, Gemini 3 Pro Image and Gemini 3.1 Flash-Lite (per those cards)"",""Card"":""[Gemini 3 Pro Model Card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf) (\""Model card last updated: May 2026\"")"",""Docs"":""[Deprecations](https://ai.google.dev/gemini-api/docs/deprecations)"",""Lifecycle 2026-09-05"":""Endpoint shut down; name survives as a repointed alias"",""Notes / typed gaps"":""After 2026-03-09 the string `gemini-3-pro-preview` denotes a **different** model — a hard alias-identity trap for archives.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://gemini.google/release-notes/"",""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf""]","[""not_applicable""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,11,255,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 image"",""Exact provider-preferred name"":""**Nano Banana 2**"",""Kind"":""model"",""Native kind wording"":""\""Stable\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3.1-flash-image` (docs display name \""Gemini 3.1 Flash image\"") ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image))"",""Announcement"":""preview launched [Feb 26, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""Launched Nano Banana 2, Gemini 3.1 Flash Image Preview\"""",""Release date"":""GA endpoint [May 28, 2026](https://ai.google.dev/gemini-api/docs/deprecations); preview endpoint `gemini-3.1-flash-image-preview` released [February 26, 2026](https://ai.google.dev/gemini-api/docs/deprecations)"",""GA"":""[May 28, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""the generally available (GA) versions of our native visual models\"""",""Deprecated"":""preview endpoint deprecated in the [Jun 15, 2026 announcement](https://ai.google.dev/gemini-api/docs/changelog)"",""Shutdown / retirement"":""preview endpoint shut down [June 25, 2026](https://ai.google.dev/gemini-api/docs/deprecations); GA endpoint \""No shutdown date announced\""; Cloud \""May 28, 2027 or later\"" ([Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions))"",""Surfaces & availability"":""Google AI Studio, Gemini API, Batch ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image))"",""Modalities (in → out)"":""text, image, video, PDF → image, text ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image))"",""Knowledge cutoff (exact wording)"":""not_reported ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image))"",""Officially stated relations"":""product name ≠ endpoint; \""Latest update: February 2026\"" ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image))"",""Card"":""card index lists \""Gemini 3.1 Flash Image\"", updated 26 February 2026 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image)"",""Lifecycle 2026-09-05"":""Stable / GA"",""Notes / typed gaps"":""Marketing name and endpoint disagree on the version number (2 vs 3.1) — both must be stored as aliases of one model.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-image"",""https://deepmind.google/models/model-cards/"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions""]","[""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,12,256,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 image"",""Exact provider-preferred name"":""**Nano Banana 2 Lite**"",""Kind"":""model"",""Native kind wording"":""\""Stable\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3.1-flash-lite-image`"",""Announcement"":""[Jun 30, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""Released `gemini-3.1-flash-lite-image` (Nano Banana 2 Lite) to general availability (GA)\"""",""Release date"":""Cloud release date [June 23, 2026](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions); Gemini API changelog GA [Jun 30, 2026](https://ai.google.dev/gemini-api/docs/changelog) — **surface disagreement preserved**"",""GA"":""[Jun 30, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Deprecated"":""N/A"",""Shutdown / retirement"":""Cloud: \""No retirement date announced\"" ([Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions))"",""Surfaces & availability"":""Gemini API, AI Studio ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Modalities (in → out)"":""text, image → image, text (per [Models](https://ai.google.dev/gemini-api/docs/models))"",""Knowledge cutoff (exact wording)"":""not_reported"",""Officially stated relations"":""\""the efficiency specialist of the image generation family\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Card"":""card index: \""Gemini 3.1 Flash-Lite Image\"", updated 30 June 2026 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Models](https://ai.google.dev/gemini-api/docs/models)"",""Lifecycle 2026-09-05"":""Stable / GA"",""Notes / typed gaps"":""—""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/models"",""https://deepmind.google/models/model-cards/"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions""]","[""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,13,257,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 image"",""Exact provider-preferred name"":""**Nano Banana Pro**"",""Kind"":""model"",""Native kind wording"":""\""Stable\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3-pro-image` (docs display name \""Gemini 3 Pro image\"") ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3-pro-image))"",""Announcement"":""preview [Nov 20, 2025](https://ai.google.dev/gemini-api/docs/changelog) — \""Released Gemini 3 Pro Image Preview, `gemini-3-pro-image-preview`, the next iteration to the Nano Banana model\"""",""Release date"":""GA endpoint [May 28, 2026](https://ai.google.dev/gemini-api/docs/deprecations); preview endpoint [November 20, 2025](https://ai.google.dev/gemini-api/docs/deprecations)"",""GA"":""[May 28, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Deprecated"":""preview deprecated via the [Jun 15, 2026 announcement](https://ai.google.dev/gemini-api/docs/changelog)"",""Shutdown / retirement"":""preview shut down [June 25, 2026](https://ai.google.dev/gemini-api/docs/deprecations); GA \""No shutdown date announced\""; Cloud \""May 28, 2027 or later\"" ([Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions))"",""Surfaces & availability"":""Google AI Studio, Gemini API, Batch ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3-pro-image))"",""Modalities (in → out)"":""image, text → image, text ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3-pro-image))"",""Knowledge cutoff (exact wording)"":""\""The knowledge cutoff date for Gemini 3 Pro Image was January 2025.\"" ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Image-Model-Card.pdf))"",""Officially stated relations"":""\""Gemini 3 Pro Image is based on Gemini 3 Pro\"" ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Image-Model-Card.pdf))"",""Card"":""[Gemini 3 Pro Image Model Card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Image-Model-Card.pdf)"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-3-pro-image)"",""Lifecycle 2026-09-05"":""Stable / GA"",""Notes / typed gaps"":""Video-to-image input added [May 28, 2026](https://ai.google.dev/gemini-api/docs/changelog).""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-3-pro-image"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions"",""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Image-Model-Card.pdf""]",[]
2c-google-and-google-deepmind-comprehensive-chronology/1,14,258,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 audio"",""Exact provider-preferred name"":""**Gemini 3.5 Transcribe** and **Gemini 3.5 Transcribe Live**"",""Kind"":""models"",""Native kind wording"":""\""New Stable\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3.5-transcribe`, `gemini-3.5-transcribe-live` ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.5-transcribe))"",""Announcement"":""[Aug 26, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""Gemini 3.5 Transcribe generally available (GA)\"""",""Release date"":""\""August 2026\"" (month precision only) ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""GA"":""[Aug 26, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Deprecated"":""N/A"",""Shutdown / retirement"":""\""No shutdown date announced\"" ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Surfaces & availability"":""Gemini API (unary + Live API over WebSockets), Google AI Studio ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.5-transcribe))"",""Modalities (in → out)"":""audio (≤1 hour) → text, word annotations ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.5-transcribe))"",""Knowledge cutoff (exact wording)"":""not_reported"",""Officially stated relations"":""\""based on Gemini's audio understanding\"" ([changelog](https://ai.google.dev/gemini-api/docs/changelog))"",""Card"":""card index: \""Gemini 3.5 Audio (Live Translate, Transcribe, Transcribe Live)\"", updated 26 August 2026 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.5-transcribe)"",""Lifecycle 2026-09-05"":""Stable / GA"",""Notes / typed gaps"":""Release date is month-precision on the only surface that states it — recorded as `2026-08`.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-3.5-transcribe"",""https://deepmind.google/models/model-cards/""]","[""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,15,259,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 audio"",""Exact provider-preferred name"":""**Gemini 3.5 Live Translate**"",""Kind"":""model"",""Native kind wording"":""\""New\"" / Preview ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3.5-live-translate-preview`"",""Announcement"":""not_reported (no dated changelog entry located)"",""Release date"":""\""June 2026\"" (month precision) ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""GA"":""not_applicable (preview)"",""Deprecated"":""N/A"",""Shutdown / retirement"":""\""No shutdown date announced\"" ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Surfaces & availability"":""Live API ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Modalities (in → out)"":""speech → speech, \""supports 70+ languages\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Knowledge cutoff (exact wording)"":""not_reported"",""Officially stated relations"":""part of the \""Gemini 3.5 Audio\"" card group ([index](https://deepmind.google/models/model-cards/))"",""Card"":""Gemini 3.5 Audio card, updated 26 August 2026 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Models](https://ai.google.dev/gemini-api/docs/models)"",""Lifecycle 2026-09-05"":""Preview"",""Notes / typed gaps"":""—""}","[""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://deepmind.google/models/model-cards/""]","[""not_applicable"",""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,16,260,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 audio"",""Exact provider-preferred name"":""**Gemini 3.1 Flash Live**"",""Kind"":""model"",""Native kind wording"":""\""New\"" / Preview ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3.1-flash-live-preview`"",""Announcement"":""[Mar 26, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Release date"":""[March 11, 2026](https://ai.google.dev/gemini-api/docs/deprecations)"",""GA"":""not_applicable"",""Deprecated"":""N/A"",""Shutdown / retirement"":""\""No shutdown date announced\"" ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Surfaces & availability"":""Live API ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-live-preview))"",""Modalities (in → out)"":""audio ↔ audio (A2A) ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Knowledge cutoff (exact wording)"":""not_reported"",""Officially stated relations"":""replacement for `gemini-2.5-flash-native-audio-preview-12-2025`, `gemini-2.0-flash-live-001`, `gemini-live-2.5-flash-preview` ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Card"":""\""Gemini 3.1 Flash Audio (Flash Live, TTS)\"", updated 15 April 2026 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-live-preview)"",""Lifecycle 2026-09-05"":""Preview"",""Notes / typed gaps"":""**Contradiction:** deprecations table says release \""March 11, 2026\"", the changelog announces release on \""March 26, 2026\"" — both preserved, §7.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-live-preview"",""https://deepmind.google/models/model-cards/""]","[""not_applicable"",""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,17,261,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 3 audio"",""Exact provider-preferred name"":""**Gemini 3.1 Flash TTS**"",""Kind"":""model"",""Native kind wording"":""\""New\"" / Preview ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-3.1-flash-tts-preview`"",""Announcement"":""[Apr 15, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""Launched Gemini 3.1 Flash TTS Preview\"""",""Release date"":""[April 13, 2026](https://ai.google.dev/gemini-api/docs/deprecations)"",""GA"":""not_applicable"",""Deprecated"":""N/A"",""Shutdown / retirement"":""\""No shutdown date announced\"" ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Surfaces & availability"":""Gemini API; streaming via `streamGenerateContent` from [Jun 17, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Modalities (in → out)"":""text → audio ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Knowledge cutoff (exact wording)"":""not_reported"",""Officially stated relations"":""replacement for `gemini-2.5-flash-preview-tts` and `gemini-2.5-pro-preview-tts` ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Card"":""\""Gemini 3.1 Flash Audio (Flash Live, TTS)\"" card, updated 15 April 2026 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-tts-preview)"",""Lifecycle 2026-09-05"":""Preview"",""Notes / typed gaps"":""Release date (Apr 13) precedes the launch note (Apr 15) — 2-day disagreement preserved.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-3.1-flash-tts-preview"",""https://deepmind.google/models/model-cards/""]","[""not_applicable"",""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,18,262,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini Omni"",""Exact provider-preferred name"":""**Gemini Omni Flash**"",""Kind"":""model"",""Native kind wording"":""\""New\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-omni-1.1-flash` (GA); `gemini-omni-flash-preview` (preview) ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Announcement"":""preview [Jun 30, 2026](https://ai.google.dev/gemini-api/docs/changelog); GA [Aug 27, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Release date"":""GA endpoint [August 27, 2026](https://ai.google.dev/gemini-api/docs/deprecations); preview endpoint [June 30, 2026](https://ai.google.dev/gemini-api/docs/deprecations)"",""GA"":""[Aug 27, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""the GA version of our fast, conversational video generation and editing model\"""",""Deprecated"":""preview deprecated [Aug 27, 2026](https://ai.google.dev/gemini-api/docs/changelog) — \""will be deprecated on September 30, 2026\"""",""Shutdown / retirement"":""preview shutdown [September 30, 2026](https://ai.google.dev/gemini-api/docs/deprecations); GA \""No shutdown date announced\"""",""Surfaces & availability"":""Interactions API, Google AI Studio ([changelog](https://ai.google.dev/gemini-api/docs/changelog)); Gemini App, YouTube, Google Flow, Google Flow Music ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf)); \""With Gemini Omni Flash now available in Agent Opus\"" ([DeepMind Omni page](https://deepmind.google/models/gemini-omni/)); Gemini app rollout to subscribers 18+ from [2026.05.19](https://gemini.google/release-notes/)"",""Modalities (in → out)"":""text, image, audio, video → video with audio ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf))"",""Knowledge cutoff (exact wording)"":""not_reported ([model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf))"",""Officially stated relations"":""not_reported (no \""based on\"" statement)"",""Card"":""[Gemini Omni Flash Model Card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf) (\""Published: May 2026\"")"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-omni-flash)"",""Lifecycle 2026-09-05"":""GA endpoint active; preview shutdown in 25 days"",""Notes / typed gaps"":""Card publication (May 2026) precedes both the preview (Jun 30) and GA (Aug 27) endpoint releases — card date ≠ release date.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-omni-flash"",""https://deepmind.google/models/gemini-omni/"",""https://gemini.google/release-notes/"",""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf""]","[""not_reported""]"
2c-google-and-google-deepmind-comprehensive-chronology/1,19,263,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 2.5"",""Exact provider-preferred name"":""**Gemini 2.5 Pro**"",""Kind"":""model"",""Native kind wording"":""\""Stable\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-2.5-pro`"",""Announcement"":""preview `gemini-2.5-pro-preview-03-25` [March 3, 2025](https://ai.google.dev/gemini-api/docs/deprecations); Gemini app \""2.5 Pro (experimental)\"" [2025.03.25](https://gemini.google/release-notes/)"",""Release date"":""[June 17, 2025](https://ai.google.dev/gemini-api/docs/deprecations); Cloud \""June 17, 2025\"" ([Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions))"",""GA"":""[Jun 17, 2025](https://ai.google.dev/gemini-api/docs/deprecations) (stable)"",""Deprecated"":""preview snapshots deprecated per [Nov 4, 2025 announcement](https://ai.google.dev/gemini-api/docs/changelog)"",""Shutdown / retirement"":""GA endpoint: Gemini API \""No shutdown date announced\""; Cloud \""October 20, 2026\"" ([Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions)) — **surface disagreement**; preview snapshots `-03-25`, `-05-06`, `-06-05` shut down [December 2, 2025](https://ai.google.dev/gemini-api/docs/deprecations)"",""Surfaces & availability"":""Gemini API, AI Studio; Gemini app Pro subscribers ([Gemini app notes](https://gemini.google/release-notes/))"",""Modalities (in → out)"":""audio, images, video, text, PDF → text ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-pro))"",""Knowledge cutoff (exact wording)"":""\""January 2025\"" ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-pro)) — the 2.5 era does state cutoffs in API docs"",""Officially stated relations"":""replacement for retired 2.5 previews is `gemini-3.1-pro-preview` ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Card"":""Gemini 2.5 Pro card, updated 27 June 2025 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-pro)"",""Lifecycle 2026-09-05"":""Stable; Cloud retirement 2026-10-20"",""Notes / typed gaps"":""Three dated preview snapshots (03-25, 05-06, 06-05) all retired together — checkpoint-level rows required.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-2.5-pro"",""https://deepmind.google/models/model-cards/"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions"",""https://gemini.google/release-notes/""]",[]
2c-google-and-google-deepmind-comprehensive-chronology/1,20,264,2c. Google and Google DeepMind — comprehensive chronology,"{""Family"":""Gemini 2.5"",""Exact provider-preferred name"":""**Gemini 2.5 Flash**"",""Kind"":""model"",""Native kind wording"":""\""Stable\"" ([Models](https://ai.google.dev/gemini-api/docs/models))"",""Endpoint / model ID"":""`gemini-2.5-flash`; shut-down preview `gemini-2.5-flash-preview-09-25` ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-flash))"",""Announcement"":""preview `-05-20` [May 20, 2025](https://ai.google.dev/gemini-api/docs/deprecations); Gemini app \""2.5 Flash (experimental)\"" [2025.04.17](https://gemini.google/release-notes/)"",""Release date"":""[June 17, 2025](https://ai.google.dev/gemini-api/docs/deprecations); Cloud same ([Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions))"",""GA"":""[Jun 17, 2025](https://ai.google.dev/gemini-api/docs/deprecations)"",""Deprecated"":""previews deprecated [Nov 4, 2025](https://ai.google.dev/gemini-api/docs/changelog) and [Jan 15, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Shutdown / retirement"":""GA: Gemini API \""No shutdown date announced\"" / Cloud \""October 20, 2026\""; `-05-20` shut down [November 18, 2025](https://ai.google.dev/gemini-api/docs/deprecations); `-09-25` shut down [February 17, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Surfaces & availability"":""Gemini API, AI Studio, Cloud"",""Modalities (in → out)"":""text, images, video, audio → text ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-flash))"",""Knowledge cutoff (exact wording)"":""\""January 2025\"" ([model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-flash))"",""Officially stated relations"":""replacement `gemini-3.6-flash` for the retired previews ([deprecations](https://ai.google.dev/gemini-api/docs/deprecations))"",""Card"":""Gemini 2.5 Flash card, updated 26 September 2025 ([index](https://deepmind.google/models/model-cards/))"",""Docs"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-2.5-flash)"",""Lifecycle 2026-09-05"":""Stable"",""Notes / typed gaps"":""—""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models"",""https://ai.google.dev/gemini-api/docs/models/gemini-2.5-flash"",""https://deepmind.google/models/model-cards/"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions"",""https://gemini.google/release-notes/""]",[]
